Feature1 ,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Class
-14.05159404,10.15930064,-4.336324384,2.25054481,-0.945907872,-6.118058177,4.546192998,3.546057336,-7.603566273,-6.159215475,-2.865375995,2.489905982,-0.883130931,-6.210195853,0.255108071,3.130185418,0.02343289,1.352719175,-1.118006881,-1.998479038,1
-13.52561706,10.06774679,-8.381826365,8.165910818,0.782875836,8.446800289,1.814787615,-4.02613855,0.337012254,-0.307825687,-1.261186385,4.563834397,1.094773308,-4.181197092,-2.452400678,-0.480045009,-0.534689321,2.071912333,-2.65832356,-0.545778841,1
4.988115998,-13.31660589,6.047016288,7.708234381,0.123858031,-2.351767406,0.480621424,4.691341163,-3.217310849,-3.122937923,-2.53494337,-3.854251942,3.878629633,2.591465823,-1.931517451,1.13577059,2.766578113,0.247981646,-2.365056232,-0.963663663,1
-9.105736862,-5.678660077,6.378435345,-10.30299668,-0.297168796,1.836208093,-1.73069605,5.064386691,2.927459115,0.486526225,-2.373853472,-4.309972714,-4.560165629,1.319663228,0.501599285,0.367534719,-4.259883902,-5.743591278,1.732515578,-0.01578956,1
12.64101684,-2.619630721,-0.686035668,7.52982743,3.177809556,-3.492765047,-0.095449643,4.664528656,-8.146355245,-2.111769143,2.213488498,0.677054148,0.024746986,4.107164762,-4.35855463,-0.57602976,2.48527849,-0.384834062,3.307713448,-1.596301763,1
-12.94451116,2.716302139,-8.721219958,1.985905718,0.221262384,2.648394546,-6.248459949,-1.117463181,-1.731795397,-3.844184358,-3.99943162,-0.24765168,-0.638714725,-5.100341883,-2.175668984,-0.367895463,1.212948347,0.496788718,-2.171816678,8.025710917,1
-11.13909886,-5.717494873,3.098365397,-1.501866458,-1.376268291,8.927318328,2.612368085,-6.309229232,1.24619836,4.344958299,-2.221686625,-0.86204877,-2.564174015,-0.052370456,2.679869107,-1.42050114,0.449254374,0.857822639,1.905553089,-3.22957698,1
0.753177316,-13.34806446,0.050883805,3.357141979,2.917564307,-0.072705117,7.922777635,1.236046563,-4.828165882,-3.247283947,2.492116548,-2.266741102,2.509019853,5.864166545,-0.592090347,-4.556660188,3.241076259,-1.744735253,-3.284085761,1.659389458,1
-13.57117832,-8.905868225,0.800058582,7.604970278,-0.549563197,3.678326508,2.527577603,-2.15356178,-0.28652868,2.456967667,-6.407609504,4.379132838,-4.69543796,5.729707092,-0.912068368,-1.494223783,0.148571815,1.183470052,-1.842513846,-1.193649372,1
-4.024546664,-5.143393403,1.834455643,15.87233886,-4.423910264,-0.462332368,-0.796313067,-0.253917933,-2.66821561,-0.176815404,-1.262095613,1.484328563,0.336716417,3.507332519,-1.306584434,-1.658142977,0.731475599,1.284411824,-1.646153047,4.414669628,1
12.12599379,-3.383105421,-1.738950439,6.058663712,7.353079416,-4.779200392,2.904021308,1.562392681,4.368686225,-4.522704343,-2.728430054,4.60736279,-2.676621361,-1.381451315,1.805783657,-0.857177609,0.057888068,1.354296999,1.892886664,-0.651235746,1
4.886231397,2.847540078,3.607343337,3.040145743,9.014303668,3.444256405,-2.483741704,0.080737709,5.447330711,0.150922815,5.089158167,-6.374368322,-1.744931081,-1.172469315,-3.747093996,-1.78893505,-3.005888261,2.040814422,-1.933359297,-0.720004001,1
-8.744962777,3.622281836,2.116291538,6.123339371,-9.382226729,0.74501261,5.672681975,5.971741373,-1.37913215,-2.691391467,-2.716612247,-0.725669633,-5.246064776,1.086710719,-1.610040508,5.619929704,-0.247069965,-3.378323347,-0.229186808,0.824761767,1
-14.49466993,-9.781979806,3.758319379,1.281613314,4.692519173,4.267151225,-1.328882832,-1.702516005,2.267842237,3.190237255,-5.131738972,-0.54502683,-1.155720825,8.310855895,4.891096835,-1.526153033,-0.245057226,0.196052848,-1.333745944,1.401046474,1
-5.220960493,2.248548856,0.447673052,14.4003601,-8.950285949,2.25886505,3.788489047,2.559344021,-1.406427628,5.041094106,0.320674168,0.986888253,-2.892163488,-2.215738279,0.930803702,-2.952843072,1.407969363,-0.747482663,-0.844361321,-0.835973555,1
-1.366487878,0.390631502,4.305084496,7.440052189,0.493011897,0.540130823,-2.144116734,-8.028414798,1.238595735,-1.429933255,5.124272004,1.967569422,-2.414362483,-0.841416844,-0.759707374,-2.293418782,-0.504807462,2.848317608,2.430990128,-5.856869684,1
-16.97621454,11.50707068,-8.748605663,8.418716584,-4.252179923,9.542453111,2.041605415,0.547252441,-2.018308313,-2.031551493,-3.095811526,2.517974183,0.883995407,-6.331117381,-1.559338282,1.843978623,1.288851929,-1.410762639,-1.829501812,0.805390111,1
-10.29242555,10.64527235,-3.614986699,3.864364418,-4.512331631,-2.147505714,3.015635289,4.288628091,-1.94584985,-5.449846525,0.715555991,-3.801408714,-0.655064655,-3.780031799,-2.450153038,1.463361075,-5.615730052,-1.136086836,1.995396665,0.920152887,1
4.323731198,-14.6705179,-10.44361085,9.751463406,8.692711167,-6.653799226,-10.21060567,-0.700554509,0.389824022,4.936152093,-2.36554814,-0.005840935,4.52288241,-2.289873352,0.601709597,-7.461636078,6.094637397,-1.99203969,-0.28830291,-1.905613785,1
-22.00745169,3.6042141,-10.39516148,6.667462896,4.192707704,3.868700946,0.507462637,-2.1714656,-4.388205323,-8.911924608,-3.629131175,2.566681055,-2.726171066,-1.685727695,0.902777311,-0.796717127,-2.187623978,-0.600859245,-4.325331114,3.034774593,1
-12.75414484,-1.949134186,-3.82887746,10.34156031,-3.11249546,9.204497786,0.648748388,-0.781561239,0.164206788,1.88411423,-2.218922731,7.270133712,2.516396302,0.34309303,2.507048326,-2.327595544,2.254322355,-0.251511965,-1.068947697,3.330041814,1
-8.457672415,2.661053831,-0.939292373,9.939676915,-3.472309762,8.214013409,0.908836752,-1.562707962,0.43545161,-0.695201146,-0.745180714,5.797081467,-1.668136205,-3.309659617,-0.378492183,1.148573788,-1.956257974,-0.902726067,1.483208568,1.123472379,1
-11.683198,-5.998205701,4.913868489,7.281081407,-1.109467379,5.400299497,-1.090018116,0.767518396,-0.618492027,-1.590100334,-2.810504559,1.171155442,-7.003616556,4.108242866,0.800877371,-5.433344571,-1.837587324,-0.620140615,3.019369978,0.100695761,1
-8.107267658,-8.1349051,11.48165664,-5.428993376,-0.50664021,1.856611357,-2.284649666,2.496697774,1.930592079,2.673346337,-5.602788653,-1.275652126,-0.175072345,2.24072741,1.607104283,-0.787785927,-0.222015833,-3.134786871,-1.032724622,-0.621756984,1
-17.53510866,-0.965227595,-3.739964067,-0.493965079,-0.776288943,10.73468857,1.170996231,0.99638332,0.441741043,-3.232754009,-3.747643756,2.31360823,-4.313438215,-0.364969502,1.584033457,0.055464667,-2.087535911,-1.318371778,1.987928609,0.865583165,1
9.846359983,4.026969185,-2.048871318,-2.701001894,4.456166742,4.279087194,-3.547507902,-7.719719982,-0.037870136,-2.314589831,0.02067497,3.751697033,-0.520748966,-1.225030989,-1.698194786,-1.58071083,3.769797847,-0.641468518,3.584738505,0.218278476,1
-9.014230824,1.107813386,-4.220446076,3.139203955,-2.769691454,6.78368776,-1.905016054,5.243798969,-8.154448385,0.972344291,-0.611480613,4.033044535,-4.870322975,-1.614210229,-0.538222686,2.509487524,1.67031157,1.663686459,0.159757764,1.637500786,1
-8.358212516,-11.91276524,8.651611983,1.807431306,0.949384543,1.665354821,-2.759396551,-4.316648529,0.520471589,0.6887135,-2.661037615,-4.350564175,-4.460487518,0.264727569,-0.860175958,-1.896489532,3.383155262,3.70313598,1.331225199,-4.219887885,1
-5.326977547,-0.686232082,8.676278659,-3.623934364,-0.858912445,0.200785558,-1.996747892,-3.60689399,1.220525419,-3.084344741,-0.184688781,0.760326477,2.617866734,0.119536421,3.577054483,-6.30566472,-0.114102285,-0.328087189,0.976623323,-3.042997631,1
-1.346071877,8.751742506,5.785624137,-1.440662195,-7.364049096,-0.944772562,-0.221081011,6.116701375,-2.611815728,2.774466881,-5.292698191,-1.446285938,-3.05520349,1.733177118,0.182824706,-0.555950413,-2.062331391,5.057803311,-1.774381707,-0.740569823,1
-12.30998851,7.218926591,-7.28700733,11.99942149,-6.523597985,0.808374218,1.115876847,2.251964414,-6.205703284,-9.323153413,0.074757719,0.594000984,-2.68560591,0.249323422,-3.129865834,2.103134897,2.983057723,3.919721272,-1.945611414,-2.059182492,1
16.07588793,1.185995095,2.528096962,-2.488028036,4.983995964,-4.604669341,3.858866916,-3.777590887,-5.448814865,1.686184438,-3.016639816,-3.927635343,0.616357672,-2.654533546,0.456727078,0.753541638,1.441226545,-0.802372811,1.554398408,2.010365756,1
7.92256936,0.932199533,3.617431577,6.712165676,0.546532173,-0.058972359,7.557212967,-2.286703109,3.62053201,-2.922519845,-3.371285321,1.719291628,-0.995639797,1.236061135,6.645494806,3.089804997,-0.46234403,-3.682922242,-0.067856768,1.795839589,1
-2.932207266,4.311732295,7.862813419,5.744339698,2.270843554,-0.094329547,-0.003306071,2.28221124,0.040656029,2.599693921,3.327106158,1.234032159,1.567843955,-1.018345409,1.866178573,2.854705832,1.199990506,2.624603709,-0.499106807,-1.162578687,1
10.99914099,2.995067376,5.840071593,-0.310169885,6.761086172,2.174675806,-1.3621664,-4.777780323,-5.469592736,0.218508357,1.962818506,-5.066277485,-0.566025901,1.2017069,-3.111656888,-1.613132607,-1.995537446,2.312615646,0.289323497,0.38285243,1
-7.316751056,15.81924774,-2.172921911,4.168757745,-2.725090738,1.142283112,2.049919026,4.201581022,-1.2059768,0.526367273,-1.637350557,-2.817532765,-0.371440219,2.597585469,-1.425465607,0.693872265,-0.46282386,1.195313337,-2.670585699,0.668647702,1
1.595598555,-2.803953575,13.59346702,4.803863535,0.502498063,-1.903352614,2.29677323,-3.324824605,2.355230276,0.657180415,-1.37875485,0.442060827,2.619646077,-4.517074702,-3.691049675,-0.64099354,0.557281957,2.144885199,-1.521486134,-1.714035664,1
-11.31098662,1.292136126,-0.901729012,8.105148121,-3.282991394,-3.857040532,4.86619659,4.309393134,1.943509,-0.367541225,3.128473382,-2.231532861,2.591830547,-0.400081774,-1.959989714,-1.646579284,1.787905367,-4.586425584,-0.553596131,-0.894487739,1
6.816839789,5.21546333,-7.97098226,1.585666796,0.30852869,5.573916319,-14.72191723,-3.401758844,-1.728538387,2.007555024,-1.975054777,-2.889441605,6.081043158,3.173113461,-0.757435831,2.326523527,2.90969647,-2.137031,-3.344514381,1.439148881,1
-14.22486816,-0.008192881,0.3030177,-2.521079141,-2.64113839,0.01000384,3.477992727,0.985552354,-1.07459012,4.576162455,-1.33126155,1.830251299,0.73069629,-0.843070126,0.02037293,-0.965008469,2.568124131,0.891359161,3.822546255,4.312754897,1
-0.992552905,4.479104927,5.613280559,-4.141353356,1.866219698,2.108986178,1.869544326,-5.406486351,4.56064167,2.500560336,-1.330664863,4.451152858,1.700007003,-0.968187429,-0.692754039,-3.133279847,0.027621068,4.720151506,-1.788762168,0.608102501,1
-4.611554687,-5.014933521,6.096144236,8.637686881,-4.822875141,3.539563275,-4.81939405,-6.785769415,-1.097255618,-1.997651716,2.796874556,0.490853984,-6.031359853,0.609075971,-4.369806318,1.14324297,-0.468813962,2.274726886,3.620045378,-3.552608781,1
-9.048202221,12.72320034,-8.567753358,10.58968194,-3.310703227,1.323380963,0.986479934,-2.044802428,-2.304598081,-6.853183224,-1.61386061,-1.940195614,-1.591391922,-0.514934265,-3.455996648,-0.168665553,1.162043282,-2.335017485,1.386510381,-0.873707915,1
-7.802023993,3.200041328,6.558801692,-5.710715362,-0.391147254,-5.827415341,-6.354555811,0.79421744,4.133157294,0.761225533,-3.601870224,3.207223328,3.193897246,-0.183407535,-2.32969747,4.349036093,-1.041715712,2.299824667,1.490780555,2.135204004,1
3.147188996,-2.389526006,2.539832149,7.96113894,-0.283543903,-4.184764033,2.851134689,0.156919411,5.487284839,3.880024509,-0.373868911,1.275790418,2.209312359,-0.662237208,0.88638148,0.131751433,-0.449434255,-1.723502179,-1.560861204,-0.679830288,1
6.155419788,5.415242857,6.801486701,-1.017134217,4.291320913,5.056493653,-5.514397767,0.817943021,0.798794619,-0.104613239,2.911334104,-1.697861963,1.185175948,-1.28005211,2.97946457,-1.467517041,0.390188314,2.895316059,-2.348112561,1.668263119,1
0.444015538,-8.859748714,-7.959622399,-6.458644055,5.990510482,0.581675186,-10.21501044,5.609066978,-4.962571774,2.021447659,0.063138614,4.543906091,-2.189911317,2.032135969,-1.890644849,4.718104415,2.799494118,-1.468296027,4.131604372,0.392931474,1
-10.75766237,10.53552165,-5.665759275,6.697278813,-3.826048531,-1.983014471,1.906517696,3.246718887,-3.109272071,-7.070437454,0.103962593,2.264243452,-2.887731685,-4.492559725,-4.216447683,4.803560357,-0.535943725,-1.892085638,1.397649627,0.567413981,1
-9.110955864,5.063438962,4.028821278,4.609383678,3.819068468,-9.497280562,2.399815009,2.073107734,-0.617958492,1.242058029,-0.945933885,1.676080443,2.224206784,2.230812912,7.030428929,-0.35493779,0.708720424,2.366435875,-0.451835307,-0.413850934,1
-5.404979474,-6.058363759,-12.5184257,0.720229375,9.084267349,2.002953442,-9.686224997,6.607944833,-2.48250725,2.428107372,0.135761286,-2.604342505,-1.884079452,-1.468367807,0.980373921,0.602231698,-0.767895986,-1.360742068,0.678557595,1.550845461,1
-8.721660347,3.626861589,10.86103488,-4.315125357,4.392553097,-4.948395392,-2.344733868,1.841593034,-1.318786625,1.573157535,-4.003975841,-3.055248389,3.959989692,0.770475253,-0.205121661,1.590956425,-2.283777672,2.801308475,2.576620632,-1.686946877,1
-9.114794319,4.198548406,-5.083032323,-12.99659107,-3.784676329,1.209920939,5.419120141,4.728416501,-7.536448166,-2.385040825,0.674446826,0.280373232,1.682948414,2.153938778,-2.241619962,0.42086277,0.189541072,-0.746892148,-1.772287286,-0.833961504,1
-1.573025774,4.760581803,7.720110179,5.148307128,-3.045778862,-7.01170083,1.73335266,-0.086916825,0.865898163,3.369059648,3.372615857,-3.589210545,-0.357584418,0.687539066,2.903536155,-0.048774273,-2.212526397,1.660040919,-0.47209991,-0.568661073,1
-5.643781356,2.16172844,6.549707672,-3.672567005,6.179327082,0.078189373,-0.813917449,-1.050414625,-3.684798024,1.669252811,2.895170798,2.685059169,3.620932623,1.954963772,-2.182063207,3.127535606,-1.194276193,-1.499009815,0.748852619,0.561868955,1
-12.10678636,9.241124403,-4.917289697,2.35897746,1.992882705,10.33965401,4.137724255,-1.21347031,-5.815270042,6.209396929,-2.033363523,-1.108868357,-1.149695207,1.442168131,-1.003257271,-1.027571736,-1.748377882,2.061772873,-1.560980418,2.303655111,1
-5.43501208,1.399866582,-10.98697518,-0.08480712,4.687822287,1.851565188,-3.637716173,8.055230043,-3.32993024,-1.468302372,4.523201379,-0.669897002,-3.718104475,-1.706219254,2.247439233,-0.515500619,1.118200635,-5.287445581,2.041317223,2.149586101,1
-16.5068251,4.727981405,-9.847292843,6.098265784,-4.306098414,5.156037665,1.832391461,-0.434983403,-1.265282057,-1.600888309,-3.441441103,0.156143168,-3.028692198,-7.374517539,-0.44155624,1.81909766,2.045461278,-3.61003825,-0.666972808,-0.154402932,1
-19.10212992,-2.775551749,-6.299185297,-0.469733034,9.502647492,4.822681751,0.257155854,-2.933364787,2.763097941,-0.759199691,0.727808601,4.37164986,0.492929754,-0.604770884,2.135848847,2.881207435,1.354140286,-3.691706933,-2.432424536,-0.370528567,1
-2.206240942,-5.465545066,-1.805187818,2.590245712,-5.05522208,11.73421115,-0.474553292,0.442270519,-7.138585112,4.706485738,-1.329634592,0.051145433,-1.105141534,-1.704159097,0.491881635,0.294491205,-1.918306207,-0.776747089,-1.703363704,5.465788892,1
-5.768308085,-10.29323365,5.072835527,-0.378219371,-7.608709609,8.250555652,-0.978967617,-0.139724086,-0.452372016,2.927957204,-1.329610015,-5.862718426,-5.212235713,2.699468604,1.104766694,-0.560840096,0.564931334,-1.342004383,-3.442472775,-0.341152436,1
-15.36018746,4.826426911,-11.37121237,9.666608952,-4.038401296,4.671273861,4.884238129,-6.720101848,-3.850513767,-0.125239644,-0.71802484,-1.741566018,-4.778206437,-5.045937414,-1.849119882,-2.673784815,1.326463941,1.398119568,-2.452752691,-3.320478321,1
-8.439936208,12.090009,-7.037929923,9.8482694,1.980226345,3.831140034,-1.354245139,-3.034811488,-1.272932319,-3.641233156,-2.720528103,0.742878902,-2.103295855,-7.059828844,-5.349149542,-1.398870991,-0.556171412,1.454172539,0.871384753,2.772379477,1
12.28717449,-8.695311052,1.4891824,-5.844690672,-2.806059488,-1.562893094,5.102173947,-6.353562439,-4.442479244,-4.025611105,7.936016922,-5.419921579,-1.397087541,-1.365500051,2.689432972,0.323500504,1.490408979,-1.813806344,0.807994478,1.857405517,1
7.471837822,1.239108555,2.996103911,3.846317816,2.393774372,-0.774149762,-5.608466889,1.030741255,2.27316856,1.103029111,8.25707448,0.342941375,0.684401408,-2.597310726,-4.279144307,1.490336025,0.747122841,-0.1825348,0.490645161,0.308260544,1
6.491242561,1.284238929,-9.931063327,8.896271011,8.274770813,-0.91673046,-1.387095738,1.645271684,5.360472739,-1.944061922,4.798520803,2.426350135,-0.103816047,0.040102838,-3.731762796,-3.413139016,-2.257016266,-5.088326127,-0.756693675,-2.92896214,1
-16.02287788,3.121029555,-4.836763223,8.074374456,-0.625600039,4.002903852,2.505131628,0.648632079,-3.370829219,0.409148291,-3.342803175,6.652822983,-0.057083058,-4.98297924,1.510559438,-2.044059823,-2.718524045,-2.289935592,-1.275051629,2.059778696,1
-2.243857191,-3.959664415,9.582199806,-7.625359556,-1.019741985,-2.398377563,-1.12182877,-5.228036257,0.010612686,2.512326954,-1.121399447,0.686344553,4.32303917,-3.083496813,-0.869998837,-1.994067317,3.676684385,1.197906588,3.653841272,1.332386368,1
-1.242201979,-8.468565544,6.529952646,1.497592718,-7.531864146,-1.837714585,-7.680048118,5.049113177,-2.648721949,-0.769985473,1.491933239,1.612785801,1.556231855,1.12800928,3.591174165,5.358053655,0.063672699,-0.830935983,-4.010654136,-0.502197003,1
15.57642343,6.172085296,-1.182016217,1.450025342,10.19172981,0.920201095,0.682351485,6.446701226,2.115604142,-6.555536173,-0.843177088,-1.94097469,-3.729149129,0.001549501,3.055498319,-0.566636101,0.363148099,-2.685722212,1.790162576,-2.243099264,1
10.85929154,0.510849257,2.558352749,12.95282258,2.415496309,-0.566225968,-2.273846462,3.834944884,0.321275542,-4.141046261,-4.467565867,2.130465125,3.71843797,2.29997739,-1.576595908,2.65411268,1.405184977,1.228268554,1.206466588,-4.128203715,1
-5.426170626,-12.35853641,8.107960884,-2.487433481,-2.681906881,1.306517162,-1.162116249,0.361259914,-3.540779029,2.238086493,-6.002040878,-6.320579833,-4.502689247,1.820615406,2.400723587,-3.530340978,-0.056256689,-1.276069158,-1.354884002,-1.515529321,1
0.25631006,0.903675377,8.287096769,2.717179537,0.422124441,5.15605307,2.216677138,-3.679687539,4.178776477,1.417391891,3.475665008,-2.046972788,2.239600216,0.984331503,-0.915700955,1.315338044,0.189875849,0.744875821,2.524814593,-2.29482593,1
-6.517172107,2.816125578,8.293659222,6.157778586,1.039568507,-6.392974094,-3.781540414,-2.249479192,-1.392563191,-2.018234333,2.063202228,-1.399800583,1.630816275,0.786287055,5.29518983,-1.10486867,-3.667670502,4.326577201,1.983632337,-1.518344926,1
-1.206464244,3.057058528,2.340491984,9.324681794,1.224624514,5.737461434,-4.82734198,-2.529744007,4.669950913,1.136676463,2.876750201,3.832507155,-0.144174387,-0.653434383,-1.637691276,1.835064792,-0.677626915,3.307305797,0.703381388,-0.105566765,1
-15.49757145,-8.121655603,7.30719203,-3.684266982,1.292594842,-0.74963965,-1.541079477,1.25467342,3.753871727,0.512735866,-2.451792252,-0.517299914,-1.112718268,1.084629683,-1.11347266,-0.132259127,-1.671091762,-4.387854518,1.55412088,-1.305769502,1
-8.932922013,4.80927398,-1.755106797,5.706220065,-5.854804251,1.116195708,-5.299104405,-4.474895981,6.392614651,-2.37635319,2.637060393,-7.780669498,-0.101216403,-1.138627136,-1.847430517,-0.165301016,2.839501181,0.826160943,4.903064549,0.894375625,1
0.253674741,4.147575453,-1.198154654,10.76468207,-4.832876209,-9.074582515,-1.268329811,3.891685842,0.309278171,0.737318389,1.073609279,0.735224973,2.006682319,2.721193557,-3.834347891,6.15222797,-0.716937197,-6.51785381,1.872492258,-1.914398913,1
-0.001350357,-0.164166314,0.088825973,-4.462885889,5.103787629,0.303940813,-2.722609812,1.47413728,-8.276097352,7.806092221,3.201643957,2.429961607,-0.973497195,0.745651454,0.294200886,2.466738089,-3.270526397,-4.272498477,2.676259617,-1.693208247,1
6.245890116,-1.741049128,9.046026426,-1.523663938,1.962996808,0.605988013,-2.580793262,-0.095310307,2.301250317,0.784378709,-2.197676865,-2.304863329,-3.270721766,-5.282954053,1.852259411,-0.851269867,2.11920557,-2.199111542,-3.217364358,-1.573967989,1
-15.48173463,-2.22936712,5.955831621,-9.802704101,5.880462958,0.399004289,1.033100437,2.478264074,-1.527793882,-2.58985561,-1.853130203,0.440926467,-2.189066804,0.362247963,4.998393387,1.780101666,0.877492582,0.019976213,1.900635215,1.862204658,1
-5.238850877,3.19562726,-5.273627378,9.373216033,1.139704132,0.523170951,0.203374633,-1.010278564,2.784844425,6.270664861,2.013803931,4.583089089,6.427863751,3.283762849,-0.209473914,2.733057131,3.525865251,-1.022449223,-0.526919546,0.486779023,1
11.26170621,-0.813307695,7.601990692,-4.530865645,0.596138253,-0.3214438,7.746435538,-5.496430371,-6.178319257,-0.587549072,-2.341721916,0.021319788,-4.342404733,-2.376339115,2.016968372,-0.3494839,1.11424044,-2.90565463,-0.49617707,2.402339279,1
-9.994454884,-1.796782068,4.647747331,-11.56363843,3.955556348,-0.091714775,-0.27154559,1.572748503,-1.729356007,0.358270301,0.389315334,-0.844115198,1.735128799,3.279228382,3.286000415,0.616974616,-2.517333907,-4.180989343,0.63719154,0.387725596,1
-4.306478025,-3.285399154,7.853112302,4.288973502,-0.498229382,-7.355681384,2.383847188,-4.742281596,1.566868433,2.003271378,1.807910212,5.529588849,3.137184071,-1.792679524,4.041383866,1.764838029,1.112164256,2.849442767,-0.28339679,-2.927541353,1
-8.206020705,0.911730213,5.077811595,-0.460205264,-2.114060819,-7.007044119,4.386703052,-1.823375422,-2.573109673,3.708872865,3.03172961,-1.467608086,2.28925413,1.4737344,-4.149217617,0.176197719,1.636723299,5.139688582,-4.497877149,-2.333428759,1
-0.487770588,-8.93306023,1.235919787,3.71425484,-1.971654063,2.786885479,4.297079828,-6.913065194,0.611179628,-2.727043824,6.178539018,-5.1829497,-5.489450966,3.74502228,-1.993570026,-0.119835534,1.554269879,2.272982794,-6.558645732,0.636705941,1
16.36211915,-4.640804986,2.056133983,-0.250389993,10.28587569,4.166190098,6.298249239,-1.03125696,0.827468077,-1.24922635,2.169490172,-4.690713998,1.064613306,-2.116386507,-0.861948216,-1.151233176,-0.584453454,1.411510798,0.498812445,2.806294972,1
-0.163785512,-10.4539198,-7.121194224,2.935595423,5.810196649,-6.352333283,-5.572422334,5.507815813,-2.748729715,-2.857858892,1.280326658,0.784030699,-1.46686423,-5.634540223,5.937395987,-5.309130321,4.989933303,3.603430357,1.822762667,3.115714938,1
-1.423792245,-1.40787894,8.729823848,13.83284998,0.199651607,-2.420316395,1.025304723,-5.172110532,3.142368308,-2.515354284,1.265931657,6.023126071,1.872861286,-0.784034924,1.129859587,-3.148829607,-1.92221742,0.837344429,-0.60623353,-0.617481305,1
-11.69754481,-5.06716059,-13.691155,4.50385398,8.412830058,-9.071446171,-4.743014188,0.407296034,-6.692689667,-4.549365041,2.702020438,-3.066400845,-0.140106951,-5.187889812,3.531982005,-3.068503799,2.812913679,2.045795377,-1.853012068,6.193836058,1
-7.426568542,1.285992486,3.53127873,-2.844505857,-1.236888822,-5.224533528,-4.37886938,2.221069274,-1.916516827,-2.767837725,5.202618176,-5.471771652,-3.61741248,-3.390729692,-0.224422307,3.346322779,1.227407644,0.36843946,2.506729154,1.570118989,1
-16.08620955,0.787068196,5.492673877,-10.42727996,6.301747797,-2.041867908,-1.840117851,1.260929853,-0.298407749,0.032398056,0.449058061,4.008148992,3.691412746,2.455316206,0.696749441,0.353748141,0.955441809,-1.688686285,1.766702537,1.451787411,1
-1.888532502,2.283877562,3.044372452,-8.77881179,5.143999858,-0.419415056,-5.867702326,-0.149105696,-4.381383842,-0.686096805,4.771882631,1.997872638,0.080133556,-2.51960902,-0.75073941,1.794501841,2.13607589,0.784369323,-0.135566951,-0.144847161,1
-4.1737408,-10.07832093,-12.22827912,3.93361239,-0.180107956,-5.014263275,-8.114313233,0.748039648,-1.373993757,0.723837208,-4.812202969,-3.684196419,-1.406906755,0.624180801,-3.800962539,-7.216117125,1.050802437,0.12962454,1.278207512,-0.514206305,1
-5.253521189,6.649688657,0.984992354,1.371109884,-2.785285705,4.8505814,1.259643112,7.598309388,1.911594058,0.542923333,3.352634607,-2.350006211,1.334071082,1.036877201,-0.994325116,4.327962929,1.504736906,-1.67105502,3.771661514,-2.873092032,1
-2.28068415,5.371035259,-3.686692342,5.582928353,-6.989550607,1.2156458,-4.04734721,1.509010718,-2.55457009,-2.521965605,6.435291011,-5.739498536,-1.124904479,2.85642203,-0.144995882,-3.709607138,-2.545699855,-2.018176731,2.273768967,-0.380930111,1
-10.64830647,-10.7136682,10.42135149,3.229696026,2.277779108,2.121192663,-2.116264613,2.65859428,1.386295472,-0.107422827,-2.195506664,-1.421294764,0.182898261,3.362116793,1.142757009,2.284927034,2.162959567,-3.617927503,0.964620319,2.399217566,1
-18.57164348,1.896780673,-0.157319228,-6.519819655,7.37174547,1.686900018,1.518961819,1.667659695,0.988011426,-0.399690767,-0.378984452,4.144523984,1.650390528,6.390096362,2.71456357,0.887568734,1.654119286,-3.850586124,1.18354816,-0.198290877,1
-8.933287995,0.208168838,12.63296181,-6.891521506,2.593605869,-0.398412669,0.582899654,1.779651433,-0.771158152,1.371283426,-2.403518673,0.075639988,-0.355143883,3.444834184,3.347154822,1.505921247,-0.336047133,0.73494786,1.411243523,1.122715812,1
-2.497395852,9.220391371,1.591083092,3.619260622,11.29609986,-5.752210967,0.280313622,-0.922610489,-4.522270921,1.438196253,-1.903783126,-1.525147575,1.574317169,-1.076811625,-3.535830951,1.048466414,-0.429675764,-0.351205486,0.455858735,2.434551945,1
8.475760133,-11.40506883,-3.880872638,4.546130184,-4.242248719,2.838568884,6.660796895,1.373772375,3.198652146,-6.14410916,0.976429517,-1.083179215,-0.68583183,4.549929751,2.197219538,-1.072425842,4.33332685,-3.063929729,-1.953447049,0.379278825,1
-0.453278633,14.96323762,2.091691036,3.911196246,6.312610365,-2.694134577,-2.754339054,-1.891692988,1.708968144,2.137591477,-2.866945624,-3.348945141,0.577409886,-1.082137204,0.684185403,0.356619116,0.219008508,4.004213152,-6.364667086,-1.166850335,1
-11.9281227,-0.452096746,0.0699399,5.309716835,3.513648802,6.334838901,3.953312872,-4.135039787,1.491653355,-5.352026424,4.93919874,-3.666567227,1.70994078,6.402794703,2.702225189,-3.264092582,0.254248969,-0.107412926,-4.435103374,0.900018448,1
-8.91412388,0.075111063,-3.333351335,3.703936548,-2.743318924,-3.924300874,-10.41943665,-0.92941174,-4.11598139,-4.187727633,0.761319143,-4.014499485,-3.750560381,-4.641657922,-0.007158454,3.22306571,0.281283601,-0.012540547,2.89822141,7.721958874,1
4.424997564,-4.900690488,9.034769851,9.071133631,-1.384559736,-2.496206423,-8.727531493,3.301472253,-7.248027536,-0.212974583,2.524515272,-1.672865775,0.476813059,-0.066530145,-2.521921521,1.576167743,0.898842585,-0.976507429,0.537925054,-0.668361654,1
